,id,name,equation,CH4 + AQDS rep 1
554,rxn10228_c0,isotetradecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase [c0],"L-Serine [c0] + CDP-1,2-diisotetradecanoylglycerol [c0] --> CMP [c0] + 2 H+ [c0] + Diisotetradecanoylphosphatidylserine [c0]",0.0
555,rxn10229_c0,isopentadecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase [c0],"L-Serine [c0] + CDP-1,2-diisopentadecanoylglycerol [c0] --> CMP [c0] + 2 H+ [c0] + Diisopentadecanoylphosphatidylserine [c0]",0.0
556,rxn10230_c0,anteisopentadecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase [c0],"L-Serine [c0] + CDP-1,2-dianteisopentadecanoylglycerol [c0] --> CMP [c0] + 2 H+ [c0] + Dianteisopentadecanoylphosphatidylserine [c0]",0.0
557,rxn10231_c0,isohexadecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase [c0],"L-Serine [c0] + CDP-1,2-diisohexadecanoylglycerol [c0] --> CMP [c0] + 2 H+ [c0] + Diisohexadecanoylphosphatidylserine [c0]",0.0
558,rxn10232_c0,isoheptadecanoyl-phosphatidylserine decarboxylase [c0],2 H+ [c0] + Diisoheptadecanoylphosphatidylserine [c0] --> CO2 [c0] + Diisoheptadecanoylphosphatidylethanolamine [c0],0.0
559,rxn10233_c0,anteisoheptadecanoyl-phosphatidylserine decarboxylase [c0],2 H+ [c0] + Dianteisoheptadecanoylphosphatidylserine [c0] --> CO2 [c0] + Dianteisoheptadecanoylphosphatidylethanolamine [c0],0.0
560,rxn10234_c0,isotetradecanoyl-phosphatidylserine decarboxylase [c0],2 H+ [c0] + Diisotetradecanoylphosphatidylserine [c0] --> CO2 [c0] + Diisotetradecanoylphosphatidylethanolamine [c0],0.0
561,rxn10235_c0,isopentadecanoyl-phosphatidylserine decarboxylase [c0],2 H+ [c0] + Diisopentadecanoylphosphatidylserine [c0] --> CO2 [c0] + Diisopentadecanoylphosphatidylethanolamine [c0],0.0
562,rxn10236_c0,anteisopentadecanoyl-phosphatidylserine decarboxylase [c0],2 H+ [c0] + Dianteisopentadecanoylphosphatidylserine [c0] --> CO2 [c0] + Dianteisopentadecanoylphosphatidylethanolamine [c0],0.0
563,rxn10237_c0,isohexadecanoyl-phosphatidylserine decarboxylase [c0],2 H+ [c0] + Diisohexadecanoylphosphatidylserine [c0] --> CO2 [c0] + Diisohexadecanoylphosphatidylethanolamine [c0],0.0
564,rxn10344_c0,Lead (Pb+2) ABC transporter [c0],H2O [c0] + ATP [c0] + Pb [c0] --> ADP [c0] + Phosphate [c0] + H+ [c0] + Pb [e0],0.0
565,rxn10420_c0,2-phospho-L-lactate synthase [c0],GTP [c0] + L-Lactate [c0] --> GDP [c0] + H+ [c0] + 2-phospho-L-lactate [c0],5.484225235078905e-06
566,rxn10424_c0,7-mercaptoheptanoate synthase [c0],NADH [c0] + H+ [c0] + L-Cysteine [c0] + 7-oxoheptanoic acid [c0] --> NAD [c0] + L-Serine [c0] + 7-mercaptoheptanoic acid [c0],5.484225235052875e-06
567,rxn10425_c0,R08323 [c0],ATP [c0] + L-Threonine [c0] + 7-mercaptoheptanoic acid [c0] --> ADP [c0] + Phosphate [c0] + H+ [c0] + 7-mercaptoheptanoylthreonine [c0],5.484225235052875e-06
568,rxn10468_c0,R213-RXN.c [c0],H2O [c0] + cis-(homo)2aconitate [c0] <=> (-)threo-iso(homo)2citrate [c0],5.484225235052875e-06
569,rxn10469_c0,R217-RXN.c [c0],H2O [c0] + cis-(homo)3aconitate [c0] --> (-)threo-iso(homo)3citrate [c0],5.484225235052875e-06
570,rxn10471_c0,Methane Transport [c0],Methane [e0] <=> Methane [c0],1.0
571,rxn10475_c0,R08217 [c0],ATP [c0] + 7-mercaptoheptanoylthreonine [c0] --> ADP [c0] + HTP [c0],5.484225235052875e-06
572,rxn10479_c0,coenzyme M synthase [c0],H2O [c0] + sulfoethylcysteine [c0] --> NH3 [c0] + Pyruvate [c0] + CoM [c0],5.484225235052875e-06
573,rxn10481_c0,Copper transport via ABC system [c0],H2O [c0] + ATP [c0] + Cu2+ [e0] --> ADP [c0] + Phosphate [c0] + Cu2+ [c0] + H+ [c0],0.0
574,rxn10499_c0,"7,8-didemethyl-8-hydroxy-5-deazariboflavin synthetase [c0]","H2O [c0] + 2 NADP [c0] + p-hydroxyphenylpyruvate [c0] + 4--1-D-Ribitylamino-5-aminouracil [c0] --> 2 NADPH [c0] + NH3 [c0] + 2 H+ [c0] + Oxalate [c0] + 7,8-didemethyl-8-hydroxy-5-deazariboflavin [c0]",5.484225235078905e-06
575,rxn10504_c0,"2,5-diamino-6-(5-phospho-D-ribitylamino)pyrimidin-4(3H)-one:NAD+ 1'-oxidoreductase [c0]","NADH [c0] + H+ [c0] + 2,5-Diamino-6-(5'-phosphoribosylamino)-4-pyrimidineone [c0] <=> NAD [c0] + 2,5-diamino-6-ribitylamino-4(3H)-pyrimidinone 5'-phosphate [c0]",0.0
576,rxn10567_c0,LPPG synthetase [c0],GTP [c0] + 2-phospho-L-lactate [c0] --> PPi [c0] + lactyl-(2)-diphospho-(5')-guanosine [c0],5.484225235078905e-06
577,rxn10577_c0,"Nitrogen exchange, diffusion [c0]",N2 [e0] --> N2 [c0],0.0
578,rxn10594_c0,"ribose 1,5-bisphosphate isomerase [c0]","Ribose 1,5-bisphosphate [c0] <=> 2 H+ [c0] + D-Ribulose 1,5-bisphosphate [c0]",0.0
579,rxn10595_c0,R212-RXN.c [c0],(R)-(homo)2citrate [c0] <=> H2O [c0] + cis-(homo)2aconitate [c0],5.484225235052875e-06
580,rxn10596_c0,R216-RXN.c [c0],(R)-(homo)3citrate [c0] <=> H2O [c0] + cis-(homo)3aconitate [c0],5.484225235052875e-06
581,rxn10598_c0,sulfoethylcysteine synthase [c0],NADH [c0] + H+ [c0] + 2-(sulfomethyl)thiazolidine-4-carboxylic acid [c0] --> NAD [c0] + sulfoethylcysteine [c0],5.484225235052875e-06
582,rxn10603_c0,R232-RXN.c [c0],L-Cysteine [c0] + Sulfoacetaldehyde [c0] --> H2O [c0] + 2-(sulfomethyl)thiazolidine-4-carboxylic acid [c0],5.484225235052875e-06
583,rxn11268_c0,phosphate ABC transporter permease protein [c0],PPi [e0] + H+ [e0] <-- PPi [c0] + H+ [c0],-0.0027299031751071273
584,rxn11855_c0,R08328 [c0],H+ [c0] + 2-Oxosuberate [c0] --> CO2 [c0] + 7-oxoheptanoic acid [c0],5.484225235052875e-06
585,rxn11858_c0,R08331 [c0],H2O [c0] + Acetyl-CoA [c0] + 2-Oxoadipate [c0] --> CoA [c0] + H+ [c0] + (R)-(homo)2citrate [c0],5.484225235052875e-06
586,rxn11859_c0,R08332 [c0],H2O [c0] + Acetyl-CoA [c0] + 2-Oxopimelate [c0] --> CoA [c0] + H+ [c0] + (R)-(homo)3citrate [c0],5.484225235052875e-06
587,rxn11938_c0,Formylmethanofuran:(NAD) oxidoreductase [c0],H2O [c0] + NAD [c0] + Formylmethanofuran [c0] --> NADH [c0] + CO2 [c0] + Methanofuran [c0],0.010152580406714155
588,rxn11944_c0,Methyltransferase [c0],S-Adenosyl-homocysteine [c0] + H+ [c0] + 5-Methyltetrahydropteroyltri-L-glutamate [c0] <-- S-Adenosyl-L-methionine [c0] + Tetrahydropteroyltri-L-glutamate [c0],0.0
589,rxn12512_c0,(R)-4'-Phosphopantothenate:L-cysteine ligase [c0],ATP [c0] + L-Cysteine [c0] + 4-phosphopantothenate [c0] --> PPi [c0] + AMP [c0] + 2 H+ [c0] + (R)-4'-Phosphopantothenoyl-L-cysteine [c0],2.1936900940315585e-05
590,rxn12633_c0,RXN0-6975.c [c0],H2O [c0] + ala-L-asp-L [c0] <=> L-Alanine [c0] + L-Aspartate [c0],0.0
591,rxn12634_c0,methionyl aminopeptidase [c0],H2O [c0] + gly-glu-L [c0] <=> L-Glutamate [c0] + Glycine [c0],0.0
592,rxn12635_c0,RXN0-6974.c [c0],H2O [c0] + Gly-Met [c0] <=> Glycine [c0] + L-Methionine [c0],0.0
593,rxn12636_c0,methionyl aminopeptidase [c0],H2O [c0] + H+ [c0] + met-L-ala-L [c0] <=> L-Alanine [c0] + L-Methionine [c0],0.0
594,rxn12637_c0,RXN0-6987.c [c0],H2O [c0] + gly-asp-L [c0] <=> Glycine [c0] + L-Aspartate [c0],0.0
595,rxn12638_c0,methionyl aminopeptidase [c0],H2O [c0] + gly-pro-L [c0] --> Glycine [c0] + L-Proline [c0],0.0
596,rxn12639_c0,RXN0-6976.c [c0],H2O [c0] + Ala-Gln [c0] <=> L-Alanine [c0] + L-Glutamine [c0],0.0
597,rxn12640_c0,methionyl aminopeptidase [c0],H2O [c0] + ala-L-glu-L [c0] <=> L-Glutamate [c0] + L-Alanine [c0],0.0
598,rxn12641_c0,RXN0-6977.c [c0],H2O [c0] + L-alanylglycine [c0] <=> Glycine [c0] + L-Alanine [c0],0.0
599,rxn12642_c0,RXN0-6978.c [c0],H2O [c0] + Ala-His [c0] <=> L-Alanine [c0] + L-Histidine [c0],0.0
600,rxn12643_c0,RXN0-6979.c [c0],H2O [c0] + Ala-Leu [c0] --> L-Alanine [c0] + L-Leucine [c0],0.0
601,rxn12644_c0,methionyl aminopeptidase [c0],H2O [c0] + ala-L-Thr-L [c0] <=> L-Alanine [c0] + L-Threonine [c0],0.0
602,rxn12645_c0,methionyl aminopeptidase [c0],H2O [c0] + gly-asn-L [c0] <=> Glycine [c0] + L-Asparagine [c0],0.0
603,rxn12646_c0,RXN0-6983.c [c0],H2O [c0] + Gly-Gln [c0] <=> Glycine [c0] + L-Glutamine [c0],0.0
604,rxn12844_c0,Gly-Cys aminopeptidase [c0],H2O [c0] + Gly-Cys [c0] <=> Glycine [c0] + L-Cysteine [c0],0.0
605,rxn12845_c0,Gly-Leu aminopeptidase [c0],H2O [c0] + Gly-Leu [c0] <=> Glycine [c0] + L-Leucine [c0],0.0
606,rxn12846_c0,Gly-Phe aminopeptidase [c0],H2O [c0] + Gly-Phe [c0] <=> Glycine [c0] + L-Phenylalanine [c0],0.0
607,rxn12847_c0,Gly-Try aminopeptidase [c0],H2O [c0] + Gly-Tyr [c0] <=> Glycine [c0] + L-Tyrosine [c0],0.0
608,rxn12848_c0,Gly-Cys ABC transporters [c0],H2O [c0] + ATP [c0] + Gly-Cys [e0] --> ADP [c0] + Phosphate [c0] + H+ [c0] + Gly-Cys [c0],0.0
609,rxn12849_c0,Gly-Leu ABC transporters [c0],H2O [c0] + ATP [c0] + Gly-Leu [e0] --> ADP [c0] + Phosphate [c0] + H+ [c0] + Gly-Leu [c0],0.0
610,rxn12850_c0,Gly-Phe ABC transporters [c0],H2O [c0] + ATP [c0] + Gly-Phe [e0] --> ADP [c0] + Phosphate [c0] + H+ [c0] + Gly-Phe [c0],0.0
611,rxn12851_c0,Gly-Try ABC transporters [c0],H2O [c0] + ATP [c0] + Gly-Tyr [e0] --> ADP [c0] + Phosphate [c0] + H+ [c0] + Gly-Tyr [c0],0.0
612,rxn13957_c0,"ditrans,hexacis-nonaprenyl-diphosphate:isopentenyl-diphosphate nonaprenylcistransferase [c0]","Isopentenyldiphosphate [c0] + ditrans,hexacis-Nonaprenyl diphosphate [c0] --> PPi [c0] + H+ [c0] + all trans Decaprenyl diphosphate [c0]",0.0
613,rxn13974_c0,pyruvate:ferredoxin 2-oxidoreductase (CoA-acetylating) [c0],CO2 [c0] + Acetyl-CoA [c0] + H+ [c0] + 2 FD (red) [c0] <=> CoA [c0] + Pyruvate [c0] + 2 FD (ox) [c0],0.009631951330142175
614,rxn14011_c0,"ditrans,pentacis-octaprenyl-diphosphate:isopentenyl-diphosphate octaprenylcistransferase [c0]","Isopentenyldiphosphate [c0] + ditrans,pentacis-Octaprenyl diphosphate [c0] --> PPi [c0] + H+ [c0] + ditrans,hexacis-Nonaprenyl diphosphate [c0]",0.0
615,rxn14039_c0,CTP:riboflavin 5'-phosphotransferase [c0],CTP [c0] + Riboflavin [c0] --> FMN [c0] + H+ [c0] + CDP [c0],0.0
616,rxn14040_c0,"ditrans,tetracis-heptaprenyl-diphosphate:isopentenyl-diphosphate heptaprenylcistransferase [c0]","Isopentenyldiphosphate [c0] + ditrans,tetracis-Heptaprenyl diphosphate [c0] --> PPi [c0] + H+ [c0] + ditrans,pentacis-Octaprenyl diphosphate [c0]",0.0
617,rxn14048_c0,2-oxoglutarate:ferredoxin oxidoreductase (decarboxylating) [c0],CO2 [c0] + H+ [c0] + Succinyl-CoA [c0] + 2 FD (red) [c0] <-- CoA [c0] + 2-Oxoglutarate [c0] + 2 FD (ox) [c0],-1.6940658945086007e-20
618,rxn14061_c0,"trans,trans,cis-geranylgeranyl-diphosphate:isopentenyl-diphosphate geranylgeranylcistransferase [c0]","Isopentenyldiphosphate [c0] + trans,trans,cis-Geranylgeranyl diphosphate [c0] --> PPi [c0] + H+ [c0] + ditrans,dicis-Pentaprenyl diphosphate [c0]",0.0
619,rxn14178_c0,2-oxobutanoate:ferredoxin 2-oxidoreductase (CoA-propanoylating) [c0],CoA [c0] + 2-Oxobutyrate [c0] + 2 FD (ox) [c0] --> CO2 [c0] + H+ [c0] + Propionyl-CoA [c0] + 2 FD (red) [c0],0.0
620,rxn14270_c0,S-adenosyl-L-methionine:cobalt-factor-II C20-methyltransferase [c0],S-Adenosyl-L-methionine [c0] + Cobalt-precorrin 2 [c0] <=> S-Adenosyl-homocysteine [c0] + H+ [c0] + Cobalt-factor III [c0],0.0
621,rxn14333_c0,"ditrans,dicis-pentaprenyl-diphosphate:isopentenyl-diphosphate pentaprenylcistransferase [c0]","Isopentenyldiphosphate [c0] + ditrans,dicis-Pentaprenyl diphosphate [c0] --> PPi [c0] + H+ [c0] + ditrans,tricis-Hexaprenyl diphosphate [c0]",0.0
622,rxn14334_c0,"ditrans,tricis-hexaprenyl-diphosphate:isopentenyl-diphosphate hexaprenylcistransferase [c0]","Isopentenyldiphosphate [c0] + ditrans,tricis-Hexaprenyl diphosphate [c0] --> PPi [c0] + H+ [c0] + ditrans,tetracis-Heptaprenyl diphosphate [c0]",0.0
623,rxn14345_c0,"CTP:2,3-bis-O-(geranylgeranyl)-sn-glycerol-1-phosphate cytidylyltransferase [c0]","CTP [c0] + 2,3-Bis-O-(geranylgeranyl)glycerol 1-phosphate [c0] <=> PPi [c0] + CDP-2,3-bis-O-(geranylgeranyl)-sn-glycerol [c0]",2.121363016167166e-05
624,rxn15021_c0,pyruvate:pyruvate acetaldehydetransferase (decarboxylating) [c0],CO2 [c0] + (S)-2-Acetolactate [c0] <-- 2 Pyruvate [c0] + H+ [c0],-0.0008308119889101793
625,rxn15466_c0,"(R)-2,3-Dihydroxy-3-methylbutanoate:NADP+ oxidoreductase (isomerizing) [c0]","NADP [c0] + (R)-2,3-Dihydroxy-3-methylbutanoate [c0] <=> NADPH [c0] + H+ [c0] + (S)-2-Acetolactate [c0]",-0.0008308119889101793
626,rxn15467_c0,"(R)-2,3-Dihydroxy-3-methylbutanoate hydro-lyase [c0]","(R)-2,3-Dihydroxy-3-methylbutanoate [c0] --> H2O [c0] + 3-Methyl-2-oxobutanoate [c0]",0.0008308119889101793
627,rxn15546_c0,sn-Glycerol-1-phosphate:NADP 2-oxidoreductase [c0],NADP [c0] + DL-Glyceryl 1-phosphate [c0] <=> NADPH [c0] + H+ [c0] + Glycerone-phosphate [c0],-6.364089048501497e-05
628,rxn15748_c0,R08568 [c0],"L-Aspartate4-semialdehyde [c0] + 6-deoxy-5-ketofructose 1-phosphate [c0] <=> Hydroxypyruvaldehyde phosphate [c0] + 2-Amino-3,7-dideoxy-D-threo-hept-6-ulosonic acid [c0]",0.0
629,rxn15749_c0,R08569 [c0],"H2O [c0] + NAD [c0] + 2-Amino-3,7-dideoxy-D-threo-hept-6-ulosonic acid [c0] --> NADH [c0] + NH3 [c0] + H+ [c0] + 5-Dehydroquinate [c0]",0.0
630,rxn15962_c0,CODH/ACS [c0],Acetyl-CoA [c0] + H+ [c0] + H4MPT [c0] <-- CoA [c0] + CO [c0] + 5-Methyl-H4MPT [c0],-0.013540454883382307
631,rxn16217_c0,ATP:(R)-pantoate 4-phosphotransferase [c0],ATP [c0] + Pantoate [c0] <=> ADP [c0] + H+ [c0] + (R)-4-Phosphopantoate [c0],2.1936900940315585e-05
632,rxn16218_c0,(R)-4-phosphopantoate:beta-alanine ligase (AMP-forming) [c0],ATP [c0] + beta-Alanine [c0] + (R)-4-Phosphopantoate [c0] --> PPi [c0] + AMP [c0] + 2 H+ [c0] + 4-phosphopantothenate [c0],2.1936900940315585e-05
633,rxn16235_c0,"(2S)-lactyl-2-diphospho-5'-guanosine:7,8-didemethyl-8-hydroxy-5-deazariboflavin lactylphosphotransferase [c0]","7,8-didemethyl-8-hydroxy-5-deazariboflavin [c0] + lactyl-(2)-diphospho-(5')-guanosine [c0] --> H+ [c0] + GMP [c0] + Coenzyme F420-0 [c0]",5.484225235078905e-06
634,rxn16236_c0,L-glutamate:coenzyme F420-0 ligase (GDP-forming) [c0],L-Glutamate [c0] + GTP [c0] + Coenzyme F420-0 [c0] --> Phosphate [c0] + GDP [c0] + H+ [c0] + Coenzyme F420-1 [c0],5.484225235078905e-06
635,rxn16237_c0,L-glutamate:coenzyme F420-1 ligase (GDP-forming) [c0],L-Glutamate [c0] + GTP [c0] + Coenzyme F420-1 [c0] --> Phosphate [c0] + GDP [c0] + H+ [c0] + F420 [c0],5.484225235078905e-06
636,rxn16238_c0,L-glutamate:coenzyme gamma-F420-2 (ADP-forming) [c0],ATP [c0] + L-Glutamate [c0] + F420 [c0] --> ADP [c0] + Phosphate [c0] + H+ [c0] + Coenzyme F420-3 [c0],5.484225235078905e-06
637,rxn16371_c0,"sulfite:O-phospho-L-serine sulfotransferase (phosphate-hydrolysing, L-cysteate-forming) [c0]",Sulfite [c0] + phosphoserine [c0] --> Phosphate [c0] + L-Cysteate [c0],5.484225235052875e-06
638,rxn16503_c0,S-methyl-5'-thioadenosine amidohydrolase [c0],H2O [c0] + H+ [c0] + 5-Methylthioadenosine [c0] <=> NH3 [c0] + 5'-S-Methyl-5'-thioinosine [c0],0.0
639,rxn16507_c0,alpha-D-glucosyl-3-phospho-D-glycerate phosphohydrolase [c0],H2O [c0] + 2-O-(alpha-D-Glucopyranosyl)-3-phospho-D-glycerate [c0] --> Phosphate [c0] + 2-O-(alpha-D-Glucopyranosyl)-D-glycerate [c0],0.0
640,rxn16578_c0,geranylgeranyl-diphosphate:isopentenyl-diphosphate cistransferase (adding 7 isopentenyl units) [c0],"7 Isopentenyldiphosphate [c0] + Geranylgeranyl diphosphate [c0] --> 7 PPi [c0] + 7 H+ [c0] + tritrans,heptacis-Undecaprenyl diphosphate [c0]",0.0
641,rxn16583_c0,adenylyl-molybdopterin:molybdate molybdate transferase (AMP-forming) [c0],H+ [c0] + Molybdate [c0] + Adenylated molybdopterin [c0] --> H2O [c0] + AMP [c0] + Molybdoenzyme molybdenum cofactor [c0],0.0
642,rxn16806_c0,"7,8-dihydroneopterin 3'-triphosphate acetaldehyde-lyase (6-carboxy-5,6,7,8-tetrahydropterin and triphosphate-forming) [c0]","H2O [c0] + 7,8-Dihydroneopterin 3'-triphosphate [c0] <=> H+ [c0] + Acetaldehyde [c0] + Triphosphate [c0] + 6-Carboxy-5,6,7,8-tetrahydropterin [c0]",0.0
643,rxn17445_c0,formylmethanofuran-tetrahydromethanopterin formyltransferase [c0],H+ [c0] + H4MPT [c0] + Formyl-methanofurans [c0] <=> 5-Formyl-H4MPT [c0] + Methanofurans [c0],0.0
644,rxn17641_c0,prenyltransferase [c0],Geranylgeranyl diphosphate [c0] + DL-Glyceryl 1-phosphate [c0] --> PPi [c0] + H+ [c0] + sn-3-O-(geranylgeranyl)glyceryl 1-phosphate [c0],6.364089048501497e-05
645,rxn17642_c0,geranylgeranyloxyglycerol phosphate geranylgeranyltransferase [c0],"Geranylgeranyl diphosphate [c0] + sn-3-O-(geranylgeranyl)glyceryl 1-phosphate [c0] --> PPi [c0] + H+ [c0] + 2,3-Bis-O-(geranylgeranyl)glycerol 1-phosphate [c0]",6.364089048501497e-05
646,rxn19033_c0,acetyl-CoA:corrinoid protein O-acetyltransferase [c0],Acetyl-CoA [c0] + Corrinoid-Fe-S-proteins [c0] <=> CoA [c0] + CO [c0] + Methylated-corrinoid-Fe-S-Proteins [c0],0.0
647,rxn19735_c0,FTRMBARK-RXN.c [c0],5-formyl-H4SPT [c0] + Methanofurans [c0] --> H+ [c0] + tetrahydrosarcinapterin [c0] + Formyl-methanofurans [c0],0.0
648,rxn20187_c0,MERMBARK-RXN.c [c0],"H+ [c0] + F420 [c0] + 5-Methyl-H4SPT [c0] <=> F420H2 [c0] + 5,10-Methylene-H4SPT [c0]",0.0
649,rxn20214_c0,MTDMBARK-RXN.c [c0],"2 H+ [c0] + F420 [c0] + 5,10-Methylene-H4SPT [c0] <=> F420H2 [c0] + methenyl-tetrahydrosarcinapterin [c0]",0.0
650,rxn20643_c0,thiC (gene name) [c0],S-Adenosyl-L-methionine [c0] + AIR [c0] --> Formate [c0] + L-Methionine [c0] + H+ [c0] + CO [c0] + 4-Amino-5-phosphomethyl-2-methylpyrimidine [c0] + 5'-Deoxyadenosine [c0],0.0
651,rxn20834_c0,GTP cyclohydrolase IV [c0],"H2O [c0] + GTP [c0] --> PPi [c0] + Formate [c0] + 2 H+ [c0] + 7,8-dihydroneopterin 2',3'-cyclic phosphate [c0]",0.0
652,rxn20839_c0,isopentenyl phosphate kinase [c0],ATP [c0] + H+ [c0] + Isopentenyl phosphate [c0] <=> ADP [c0] + Isopentenyldiphosphate [c0],0.0
653,rxn21234_c0,archaetidylserine decarboxylase [c0],H+ [c0] + archaetidylserine [c0] --> CO2 [c0] + archaetidylethanolamine [c0],1.060681508083583e-05
654,rxn21729_c0,adenylyltransferase and sulfurtransferase MOCS3 [c0],ATP [c0] + MPT-Synthases [c0] <-- PPi [c0] + Carboxyadenylated-MPT-synthases [c0],0.0
655,rxn23239_c0,5-methyltetrahydrosarcinapterin:corrinoid/iron-sulfur protein Co-methyltransferase [c0],tetrahydrosarcinapterin [c0] + Methylated-corrinoid-Fe-S-Proteins [c0] <-- 5-Methyl-H4SPT [c0] + Corrinoid-Fe-S-proteins [c0],0.0
656,rxn23589_c0,RXN-13329.c [c0],H2O [c0] + Iminoglycine [c0] <-- NH3 [c0] + Glyoxalate [c0],0.0
657,rxn23850_c0,RXN-3443.c [c0],H2O [c0] + NAD [c0] + Glyceraldehyde3-phosphate [c0] --> NADH [c0] + 2 H+ [c0] + 3-Phosphoglycerate [c0],0.0
658,rxn24594_c0,RXN-8075.c [c0],Glyceraldehyde3-phosphate [c0] --> Phosphate [c0] + enolaldehyde [c0],0.0
659,rxn24614_c0,RXN-8106.c [c0],F420H2 [c0] + MP [c0] --> H+ [c0] + F420 [c0] + MPH2 [c0],0.0
660,rxn24718_c0,RXN-8243.c [c0],H2O2 [c0] + 2-Oxo-6-aminocaproate [c0] --> H2O [c0] + CO2 [c0] + 5-Aminopentanoate [c0],0.0
661,rxn24830_c0,thiocarboxylated molybdopterin synthase:cyclic pyranopterin monophosphate sulfurtransferase [c0],H2O [c0] + Precursor Z [c0] + 2 Thiocarboxylated-MPT-synthases [c0] <-- Molybdopterin [c0] + 2 MPT-Synthases [c0],0.0
662,rxn25163_c0,RXN-8800.c [c0],"Phosphate [c0] + AMP [c0] <=> Adenine [c0] + Ribose 1,5-bisphosphate [c0]",0.0
663,rxn25829_c0,RXN-9771.c [c0],H2O [c0] + Iminoaspartate [c0] --> NH3 [c0] + Oxaloacetate [c0],0.0
664,rxn25971_c0,RXN-9996.c [c0],"L-Serine [c0] + CDP-2,3-bis-O-(geranylgeranyl)-sn-glycerol [c0] --> CMP [c0] + H+ [c0] + archaetidylserine [c0]",2.121363016167166e-05
665,rxn26021_c0,MobA [c0],GTP [c0] + Molybdoenzyme molybdenum cofactor [c0] <=> PPi [c0] + MGD [c0],0.0
666,rxn26457_c0,RXN0-6733.c [c0],H2O [c0] + RPnTP [c0] --> PPi [c0] + 2 H+ [c0] + PRPn [c0],0.0
667,rxn27318_c0,NADPH-thioredoxin reductase [c0],NADP [c0] + Red-Thioredoxin [c0] <=> NADPH [c0] + H+ [c0] + Ox-Thioredoxin [c0],0.0
668,rxn39451_c0,"2,3,4,5-tetrahydrodipicolinate:NAD+ 4-oxidoreductase [c0]","H2O [c0] + NAD [c0] + tetrahydrodipicolinate [c0] <=> NADH [c0] + H+ [c0] + (2S,4S)-4-Hydroxy-2,3,4,5-tetrahydrodipicolinate [c0]",-0.0003176789294068704
669,rxn39452_c0,"2,3,4,5-tetrahydrodipicolinate:NADP+ 4-oxidoreductase [c0]","H2O [c0] + NADP [c0] + tetrahydrodipicolinate [c0] <=> NADPH [c0] + H+ [c0] + (2S,4S)-4-Hydroxy-2,3,4,5-tetrahydrodipicolinate [c0]",0.0
670,rxn39886_c0,(-)-threo-iso(homo)2-citrate:NAD+ oxidoreductase (decarboxylating) [c0],NAD [c0] + (-)threo-iso(homo)2citrate [c0] --> NADH [c0] + CO2 [c0] + 2-Oxopimelate [c0],5.484225235052875e-06
671,rxn39887_c0,(-)-threo-iso(homo)3-citrate:NAD+ oxidoreductase (decarboxylating) [c0],NAD [c0] + (-)threo-iso(homo)3citrate [c0] --> NADH [c0] + CO2 [c0] + 2-Oxosuberate [c0],5.484225235052875e-06
672,rxn39964_c0,"6-carboxy-5,6,7,8-tetrahydropterin ammonia-lyase [c0]","H+ [c0] + 6-Carboxy-5,6,7,8-tetrahydropterin [c0] --> NH3 [c0] + 7-Carboxy-7-carbaguanine [c0]",0.0
673,rxn40037_c0,"L-aspartate-4-semialdehyde hydro-lyase [adding pyruvate and cyclizing; (2S,4S)-4-hydroxy-2,3,4,5-tetrahydrodipicolinate-forming] [c0]","Pyruvate [c0] + L-Aspartate4-semialdehyde [c0] --> H2O [c0] + H+ [c0] + (2S,4S)-4-Hydroxy-2,3,4,5-tetrahydrodipicolinate [c0]",0.0003176789294068704
674,rxn40157_c0,"2,3-bis-(O-phytany)l-sn-glycerol 1-phosphate:NAD+ oxidoreductase [c0]","8 NAD [c0] + 2,3-Bis-(O-phytanyl)-sn-glycerol 1-phosphate [c0] <-- 8 NADH [c0] + 8 H+ [c0] + 2,3-Bis-O-(geranylgeranyl)glycerol 1-phosphate [c0]",-4.242726032334332e-05
675,rxn40158_c0,"2,3-bis-(O-phytany)l-sn-glycerol 1-phosphate:NADP+ oxidoreductase [c0]","8 NADP [c0] + 2,3-Bis-(O-phytanyl)-sn-glycerol 1-phosphate [c0] <-- 8 NADPH [c0] + 8 H+ [c0] + 2,3-Bis-O-(geranylgeranyl)glycerol 1-phosphate [c0]",0.0
676,rxn40505_c0,cdh [c0],H2O [c0] + CO [c0] + 2 FD (ox) [c0] <=> CO2 [c0] + 3 H+ [c0] + 2 FD (red) [c0],-0.013540454883354869
677,rxn40752_c0, [c0],"H4MPT [c0] + Acceptor [c0] <=> 7,8-Dihydromethanopterin [c0] + Donor-H2 [c0]",0.0
678,rxn41413_c0, [c0],"L-Serine [c0] + CDP-2,3-bis-O-(phytanyl)-sn-glycerol [c0] --> CMP [c0] + H+ [c0] + 2,3-O-phytanyl-sn-glycero-1-phosphoserine [c0]",2.121363016167166e-05
679,rxn41683_c0, [c0],H+ [c0] + Molybdopterin [c0] + Molybdoenzyme molybdenum cofactor [c0] <=> H2O [c0] + bis(molybdenum cofactor) [c0],0.0
